url,name,operator,address,city,state,country,postal_code,latitude,longitude,power_capacity_mw,building_size_sqft,whitespace_sqft,tier_rating,year_operational,certifications,description
https://www.datacentermap.com/usa/texas/san-antonio/cloudhq-sat3/,CloudHQ SAT3,CloudHQ,15255 Lambda Dr,San Antonio,Texas,United States,78245.0,29.416225,-98.796966,,,,,,[],"Explore CloudHQ SAT3 - data center by CloudHQ in San Antonio, USA (15255 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat15/,Microsoft San Antonio (SAT15),Microsoft,3555 Westover Link,San Antonio,Texas,United States,78251.0,29.4699993,-98.6983621,,245000.0,,,2024.0,[],"Explore Microsoft San Antonio (SAT15) - data center by Microsoft in San Antonio, USA (3555 Westover Link). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp5/,Microsoft Texas Research Park (TRP5),Microsoft,15000 Lambda Dr,San Antonio,Texas,United States,78245.0,29.41593342981538,-98.8033314117934,,,,,,[],"Explore Microsoft Texas Research Park (TRP5) - data center by Microsoft in San Antonio, USA (15000 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/windstream-san-antonio/,Windstream San Antonio,Windstream,106 S St Mary's St,San Antonio,Texas,United States,78205.0,29.424052,-98.4912352,,,,,,[],"Explore Windstream San Antonio - data center by Windstream in San Antonio, USA (106 S St Mary's St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cyrusone-sat6-san-antonio/,CyrusOne SAT6 - San Antonio,CyrusOne Data Centers,14719 Omicron Drive,San Antonio,Texas,United States,78245.0,29.41859398770481,-98.78860595291675,,175000.0,,,,[],"Explore CyrusOne SAT6 - San Antonio - data center by CyrusOne Data Centers in San Antonio, USA (14719 Omicron Drive)."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp6/,Microsoft Texas Research Park (TRP6),Microsoft,15000 Lambda Dr,San Antonio,Texas,United States,78245.0,29.41201745678372,-98.80524190164078,,,,,,[],"Explore Microsoft Texas Research Park (TRP6) - data center by Microsoft in San Antonio, USA (15000 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cyrusone-sat9-san-antonio/,CyrusOne SAT9 - San Antonio,CyrusOne Data Centers,14815 Omicron Dr,San Antonio,Texas,United States,78245.0,29.4126574,-98.784419,,,,,,[],"Explore CyrusOne SAT9 - San Antonio - data center by CyrusOne Data Centers in San Antonio, USA (14815 Omicron Dr)."
https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-7400-potranco/,Amazon AWS SAT - 7400 Potranco,Amazon AWS,7400 Potranco Rd,San Antonio,Texas,United States,78251.0,29.45084649296246,-98.63868482326588,,,109600.0,,,[],"Explore Amazon AWS SAT - 7400 Potranco - data center by Amazon AWS in San Antonio, USA (7400 Potranco Rd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cyrusone-sat3-san-antonio/,CyrusOne SAT3 - San Antonio,CyrusOne Data Centers,9554 Westover Hills Boulevard,San Antonio,Texas,United States,78251.0,29.47003289466294,-98.67222183914728,18.0,295785.0,,,,[],"Explore CyrusOne SAT3 - San Antonio - data center by CyrusOne Data Centers in San Antonio, USA (9554 Westover Hills Boulevard)."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-wiseman-boulevard/,Microsoft Wiseman Boulevard (SAT14),Microsoft,3545 Wiseman Blvd,San Antonio,Texas,United States,78251.0,29.475684,-98.681431,,350000.0,,,,[],"Explore Microsoft Wiseman Boulevard (SAT14) - data center by Microsoft in San Antonio, USA (3545 Wiseman Blvd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat80-sat81/,Microsoft San Antonio (SAT80 & SAT81),Microsoft,18844 Fm1957,Castroville,Texas,United States,78009.0,29.4309784,-98.875989,,,,,,[],"Explore Microsoft San Antonio (SAT80 & SAT81) - data center by Microsoft in San Antonio, USA (18844 Fm1957, Castroville)."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat46/,Microsoft Texas Research Park (SAT46 / TRP3),Microsoft,15000 Lambda Dr,San Antonio,Texas,United States,78245.0,29.4129455,-98.8063684,,79385.0,,,,[],"Explore Microsoft Texas Research Park (SAT46 / TRP3) - data center by Microsoft in San Antonio, USA (15000 Lambda Dr)."
https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-12807-donop/,Amazon AWS SAT - 12807 Donop,Amazon AWS,12807 Donop Rd,Elmendorf,Texas,United States,78223.0,29.29290129927135,-98.39172728140537,,,,,,[],"Explore Amazon AWS SAT - 12807 Donop - data center by Amazon AWS in San Antonio, USA (12807 Donop Rd, Elmendorf)."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat40/,Microsoft Texas Research Park (SAT40),Microsoft,15000 Lambda Dr,San Antonio,Texas,United States,78245.0,29.4192597,-98.8025265,,153230.0,,,,[],"Explore Microsoft Texas Research Park (SAT40) - data center by Microsoft in San Antonio, USA (15000 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cyrusone-sat4-san-antonio/,CyrusOne SAT4 - San Antonio,CyrusOne Data Centers,9655 Raba Drive,San Antonio,Texas,United States,78251.0,29.47061290279386,-98.67059326508137,18.0,,,,,[],"Explore CyrusOne SAT4 - San Antonio - data center by CyrusOne Data Centers in San Antonio, USA (9655 Raba Drive)."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp4/,Microsoft Texas Research Park (TRP4),Microsoft,15000 Lambda Dr,San Antonio,Texas,United States,78245.0,29.41578109565654,-98.80452231259602,,,,,,[],"Explore Microsoft Texas Research Park (TRP4) - data center by Microsoft in San Antonio, USA (15000 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat82/,Microsoft San Antonio (SAT82),Microsoft,18844 Fm1957,Castroville,Texas,United States,78009.0,29.42820409409673,-98.87666580292814,,244675.0,,,,[],"Explore Microsoft San Antonio (SAT82) - data center by Microsoft in San Antonio, USA (18844 Fm1957, Castroville)."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sn7/,Microsoft San Antonio (SN7),Microsoft,5200 Rogers Rd,San Antonio,Texas,United States,78251.0,29.48101560978235,-98.69667537226476,,202000.0,,,,[],Microsoft purchased the Chevron Corp data center in October 2017
https://www.datacentermap.com/usa/texas/san-antonio/qts-san-antonio/,QTS San Antonio,QTS Data Centers,8535 Potranco Rd,San Antonio,Texas,United States,78251.0,29.4479435,-98.6525258,90.0,,,,,[],"Explore QTS San Antonio - data center by QTS Data Centers in San Antonio, USA (8535 Potranco Rd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cyrusone-sat8-san-antonio/,CyrusOne SAT8 - San Antonio,CyrusOne Data Centers,14677 Omicron Dr,San Antonio,Texas,United States,78245.0,29.4122331,-98.7868557,,,,,,[],"Explore CyrusOne SAT8 - San Antonio - data center by CyrusOne Data Centers in San Antonio, USA (14677 Omicron Dr)."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio/,Microsoft San Antonio Chevron,Microsoft,5150 Rogers Rd,San Antonio,Texas,United States,78251.0,29.4799646,-98.6925902,,,,,,[],"Explore Microsoft San Antonio Chevron - data center by Microsoft in San Antonio, USA (5150 Rogers Rd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/duos-edge-ai-victoria-edc/,Duos Edge AI - Victoria EDC,"Duos Edge AI, Inc.",1905 Leary Ln,Victoria,Texas,United States,77901.0,28.838659,-96.9860387,,,,,,[],"Explore Duos Edge AI - Victoria EDC - data center by Duos Edge AI, Inc. in San Antonio, USA (1905 Leary Ln, Victoria)."
https://www.datacentermap.com/usa/texas/san-antonio/cloudburst-central-texas/,CloudBurst Central Texas,CloudBurst Data Centers,Texas Hwy 123 & FM1979,San Marcos,Texas,United States,78666.0,29.76994674494692,-97.94429528550026,30.0,,,,,[],"Explore CloudBurst Central Texas - data center by CloudBurst Data Centers in San Antonio, USA (Texas Hwy 123 & FM1979, San Marcos)."
https://www.datacentermap.com/usa/texas/san-antonio/twtc-san-antonio/,Lumen San Antonio 3,Lumen,214 E Ramsey Rd,San Antonio,Texas,United States,78216.0,29.528301,-98.492631,,,,,,[],TW Telecom was acquired by Level 3 in 2014
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat89/,Microsoft San Antonio (SAT89),Microsoft,2995 US Hwy 90 W,Castroville,Texas,United States,78009.0,29.3513767,-98.9411263,,489400.0,,,,[],"In March, 2025, Microsoft filed for a new data center campus (Two buildings, SAT89 and SAT90) outside San Antonio, along US Highway 90 W, in Castroville.- New Stage: Announced"
https://www.datacentermap.com/usa/texas/san-antonio/level3-san-antonio2/,Lumen San Antonio 2,Lumen,1203 N. Frio Street,San Antonio,Texas,United States,78207.0,29.438224,-98.50664,,12000.0,,,,[],"Explore Lumen San Antonio 2 - data center by Lumen in San Antonio, USA (1203 N. Frio Street). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat94/,Microsoft San Antonio (SAT94),Microsoft,County Road 381,Medina,Texas,United States,78253.0,29.4428411,-98.8130993,,245000.0,,,,[],"Explore Microsoft San Antonio (SAT94) - data center by Microsoft in San Antonio, USA (County Road 381, Medina). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/level3-san-antonio1/,Lumen San Antonio 1,Lumen,5130 Service Center Drive,San Antonio,Texas,United States,78218.0,29.475774,-98.390395,,31725.0,,,,[],"Explore Lumen San Antonio 1 - data center by Lumen in San Antonio, USA (5130 Service Center Drive). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat90/,Microsoft San Antonio (SAT90),Microsoft,2995 US Hwy 90 W,Castroville,Texas,United States,78009.0,29.35133503681288,-98.94082249026104,,489400.0,,,,[],"In March, 2025, Microsoft filed for a new data center campus (Two buildings, SAT89 and SAT90) outside San Antonio, along US Highway 90 W, in Castroville.- New Stage: Announced"
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat93/,Microsoft San Antonio (SAT93),Microsoft,County Road 381,Medina,Texas,United States,78253.0,29.4428411,-98.8130993,,245000.0,,,,[],"Explore Microsoft San Antonio (SAT93) - data center by Microsoft in San Antonio, USA (County Road 381, Medina). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/el-paso/stanton-data-center/,Stanton Data Center,Huntleigh Technology Group,100 N. Stanton St.,El Paso,Texas,United States,79901.0,31.7591246,-106.4860513,,,4000.0,TIER 3,2010.0,[],"Explore Stanton Data Center - data center by Huntleigh Technology Group in El Paso, USA (100 N. Stanton St.). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/el-paso/connect-el-paso/,Connect El Paso,Connect Data Centers by Oppidan,9879 North Loop Dr,El Paso,Texas,United States,79907.0,31.67970233740566,-106.2897418246038,5.0,61555.0,,,,[],"Explore Connect El Paso - data center by Connect Data Centers by Oppidan in El Paso, USA (9879 North Loop Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/el-paso/cogent-data-center-el-paso/,Cogent Data Center - El Paso,"Cogent Communications, Inc.",151 N Boone St,El Paso,Texas,United States,79905.0,31.7740452,-106.4441415,,5710.0,5710.0,,,[],"Explore Cogent Data Center - El Paso - data center by Cogent Communications, Inc. in El Paso, USA (151 N Boone St)."
https://www.datacentermap.com/usa/texas/el-paso/mdc-el-paso/,MDC El Paso - ELP1,MDC Data Centers,11455 Cedar Oak Dr,El Paso,Texas,United States,79936.0,31.7500311,-106.3099487,0.5,,,,,[],"Explore MDC El Paso - ELP1 - data center by MDC Data Centers in El Paso, USA (11455 Cedar Oak Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/el-paso/chase-tower/,One San Jacinto Plaza,Unknown Company,201 E Main Drive,El Paso,Texas,United States,79901.0,31.7602982,-106.4884546,,,,,1962.0,[],"Explore One San Jacinto Plaza - data center by Unknown Company in El Paso, USA (201 E Main Drive). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/amarillo/level3-amarillo1/,Lumen Amarillo 1,Lumen,512 SE 8th Avenue,Amarillo,Texas,United States,79101.0,35.237693,-101.6789,,5000.0,,,,[],"Explore Lumen Amarillo 1 - data center by Lumen in Amarillo, USA (512 SE 8th Avenue). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/7500-metro-center-drive/,7500 Metro Center Drive (AUS11),Digital Realty,7500 Metro Center Drive,Austin,Texas,United States,78744.0,30.2121794,-97.6957746,4.2,86000.0,31600.0,TIER 3,2001.0,[],"Explore 7500 Metro Center Drive (AUS11) - data center by Digital Realty in Austin, USA (7500 Metro Center Drive)."
https://www.datacentermap.com/usa/texas/austin/lumen-austin-4/,Lumen Austin 4,Lumen,2916 Montopolis Dr,Austin,Texas,United States,78741.0,30.2143147,-97.7127335,,,,,,[],"Explore Lumen Austin 4 - data center by Lumen in Austin, USA (2916 Montopolis Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/cyrusone-aus3/,CyrusOne AUS3 - Austin,CyrusOne Data Centers,7100 Metropolis Drive,Austin,Texas,United States,78744.0,30.2068418,-97.7010928,,172000.0,120000.0,,,[],"Explore CyrusOne AUS3 - Austin - data center by CyrusOne Data Centers in Austin, USA (7100 Metropolis Drive). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/cyrusone-austin-ii/,CyrusOne AUS2 - Austin,CyrusOne Data Centers,"7301 Metropolis Dr, Bldg #6",Austin,Texas,United States,78703.0,30.2064928,-97.6994909,,70000.0,41000.0,,,[],"Explore CyrusOne AUS2 - Austin - data center by CyrusOne Data Centers in Austin, USA (7301 Metropolis Dr, Bldg #6)."
https://www.datacentermap.com/usa/texas/austin/element-critical-austin-one/,Element Critical Austin One,Element Critical,8025 North Interstate Hwy 35,Austin,Texas,United States,78753.0,30.1737591,-97.782094,5.0,,62300.0,TIER 3,,[],"Explore Element Critical Austin One - data center by Element Critical in Austin, USA (8025 North Interstate Hwy 35)."
https://www.datacentermap.com/usa/texas/austin/thin-nology/,Thin-nology Data Center,Thin-nology LLC,3804 Helios Way,Pflugerville,Texas,United States,78660.0,30.4211334,-97.5916025,2.0,8000.0,5200.0,TIER 3,,[],"Explore Thin-nology Data Center - data center by Thin-nology LLC in Austin, USA (3804 Helios Way, Pflugerville). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/data-foundry-texas1/,Data Foundry - Texas 1,Data Foundry,4100 Smith School Road,Austin,Texas,United States,78744.0,30.2001108,-97.7123809,24.0,130000.0,,,,[],"Explore Data Foundry - Texas 1 - data center by Data Foundry in Austin, USA (4100 Smith School Road). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/sdc-austin/,SDC Austin Campus,Sabey Data Center Properties LLC,1300 Louis Henna Blvd,Round Rock,Texas,United States,78664.0,30.4879332,-97.646843,84.0,430000.0,,TIER 3,,[],"Explore SDC Austin Campus - data center by Sabey Data Center Properties LLC in Austin, USA (1300 Louis Henna Blvd, Round Rock)."
https://www.datacentermap.com/usa/texas/austin/onramp-austin-ii/,LightEdge - Austin II,LightEdge,7000 Burleson Road,Austin,Texas,United States,78744.0,30.200169,-97.70627,,,,TIER 3,1994.0,[],LightEdge acquired OnRamp in 2018
https://www.datacentermap.com/usa/texas/austin/onramp-access/,LightEdge - Austin I,LightEdge,2916 Montopolis Drive,Austin,Texas,United States,78741.0,30.213866,-97.711558,,,,TIER 3,1994.0,[],LightEdge acquired OnRamp in 2018
https://www.datacentermap.com/usa/texas/austin/skybox-austin/,Skybox Austin,Skybox Datacenters,600 New Meister Ln,Pflugerville,Texas,United States,78660.0,30.48179697804063,-97.62416503431405,30.0,141000.0,53245.0,TIER 3,,[],"Explore Skybox Austin - data center by Skybox Datacenters in Austin, USA (600 New Meister Ln, Pflugerville). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/alpheus-austin/,LOGIX Austin,LOGIX FIBER NETWORKS,1905 E. 6th Street,Austin,Texas,United States,78702.0,30.261003,-97.722101,,,,,,[],"Explore LOGIX Austin - data center by LOGIX FIBER NETWORKS in Austin, USA (1905 E. 6th Street). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/hostway-austin-waller/,Hostway Austin Waller,"Hostway Services, Inc",501 Waller St,Austin,Texas,United States,78702.0,30.2635804,-97.7303162,2.0,60000.0,21000.0,TIER 2,2004.0,[],"Explore Hostway Austin Waller - data center by Hostway Services, Inc in Austin, USA (501 Waller St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/data-foundry-texas-2/,Data Foundry - Texas 2,Data Foundry,4100 Smith School Rd,Austin,Texas,United States,78744.0,30.19884,-97.7137516,36.0,325000.0,165000.0,,,[],"Explore Data Foundry - Texas 2 - data center by Data Foundry in Austin, USA (4100 Smith School Rd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/zcolo-7218-mcneil-dr/,DataBank AUS1 - Austin,DataBank,7218 McNeil Dr,Austin,Texas,United States,78729.0,30.436149,-97.76612,0.405,,7870.0,,,[],Zayos data center assets (zColo) were acquired by DataBank in 2020
https://www.datacentermap.com/usa/texas/austin/cogent-data-center-austin/,Cogent Data Center - Austin,"Cogent Communications, Inc.",7301 Metro Center Dr,Austin,Texas,United States,78744.0,30.20917369999999,-97.6980575,,,,,,[],"Explore Cogent Data Center - Austin - data center by Cogent Communications, Inc. in Austin, USA (7301 Metro Center Dr)."
https://www.datacentermap.com/usa/texas/austin/blueprint-georgetown-dc/,Blueprint Georgetown DC,Blueprint Data Centers,1201 Westinghouse Rd,Georgetown,Texas,United States,78626.0,30.5846576,-97.6748248,25.0,,,,,[],"Explore Blueprint Georgetown DC - data center by Blueprint Data Centers in Austin, USA (1201 Westinghouse Rd, Georgetown)."
https://www.datacentermap.com/usa/texas/austin/data-foundry/,Data Foundry - Austin 1,Data Foundry,7401 East Ben White Blvd.,Austin,Texas,United States,78741.0,30.216816,-97.694643,400.0,40000.0,21133.0,,,[],"Explore Data Foundry - Austin 1 - data center by Data Foundry in Austin, USA (7401 East Ben White Blvd.). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/riot-patforms-rockdale/,Riot Patforms Rockdale,"Riot Platforms, Inc.",2721 Charles Martin Hall Rd,Thorndale,Texas,United States,76577.0,30.57439586542036,-97.08070354716374,500.0,,,,2023.0,[],"Explore Riot Patforms Rockdale - data center by Riot Platforms, Inc. in Austin, USA (2721 Charles Martin Hall Rd, Thorndale)."
https://www.datacentermap.com/usa/texas/austin/blueprint-taylor-dc/,Blueprint Taylor DC,Blueprint Data Centers,1601 E M.L.K. Jr Blvd,Taylor,Texas,United States,76574.0,30.5673396,-97.3876019,30.0,,,,,[],"Explore Blueprint Taylor DC - data center by Blueprint Data Centers in Austin, USA (1601 E M.L.K. Jr Blvd, Taylor)."
https://www.datacentermap.com/usa/texas/austin/skybox-powercampus-austin/,Skybox PowerCampus Austin,Skybox Datacenters,County Road 132,Hutto,Texas,United States,78634.0,30.5394687,-97.5214722,600.0,3880000.0,,,,[],"Explore Skybox PowerCampus Austin - data center by Skybox Datacenters in Austin, USA (County Road 132, Hutto). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/core-scientific-austin/,Core Scientific Austin,Core Scientific,3301 Hibbetts Rd,Austin,Texas,United States,78725.0,30.2693316,-97.6659928,16.0,312000.0,118000.0,,2024.0,[],"Explore Core Scientific Austin - data center by Core Scientific in Austin, USA (3301 Hibbetts Rd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/rowan-moriah-campus/,Rowan Moriah Campus,Rowan Digital Infrastructure,2810 Bob White Rd,Temple,Texas,United States,76501.0,31.058023,-97.297899,300.0,,,,,[],"Explore Rowan Moriah Campus - data center by Rowan Digital Infrastructure in Austin, USA (2810 Bob White Rd, Temple)."
https://www.datacentermap.com/usa/texas/austin/colovore-hutto/,Colovore Hutto,Colovore,2351 Innovation Blvd,Hutto,Texas,United States,78634.0,30.54293839999999,-97.5699419,,180000.0,,,,[],Colovore was granted a site use permit by Hutto City Council in December 2024 for a new data center.- New Stage: Permitted
https://www.datacentermap.com/usa/texas/austin/sdc-austin-building-2/,SDC Austin - Building B,Sabey Data Center Properties LLC,1300 Louis Henna Blvd,Round Rock,Texas,United States,78664.0,30.49022044034399,-97.64737808798202,84.0,603000.0,,TIER 3,,[],Sabey started work on the second building at their Austin Campus- New Stage: Under Construction
https://www.datacentermap.com/usa/texas/austin/data-foundry-the-data-ranch/,Data Foundry - The Data Ranch,Data Foundry,4100 Smith School Rd,Austin,Texas,United States,78744.0,30.19884,-97.7137516,,,,,,[],"Explore Data Foundry - The Data Ranch - data center by Data Foundry in Austin, USA (4100 Smith School Rd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/sdc-san-marcos/,SDC San Marcos,Sabey Data Center Properties LLC,Center Point Rd & S Old Bastrop Hwy,San Marcos,Texas,United States,78666.0,29.80049409875798,-97.97416723652093,,,,,,[],"Sabey's plans for a data center in San Marcos, outside Austin, were first announced in June 2025- New Stage: Announced"
https://www.datacentermap.com/usa/texas/austin/switch-the-rock-campus/,Switch THE ROCK Campus,Switch,150 Dell Way,Round Rock,Texas,United States,78682.0,30.4879172,-97.6725391,,,,,,[],"Explore Switch THE ROCK Campus - data center by Switch in Austin, USA (150 Dell Way, Round Rock). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/prime-austin/,Prime Austin,Prime Data Centers,FM2720 & Bobwhite Rd,Maxwell,Texas,United States,78656.0,29.9243256,-97.7543218,,,,,,[],"Explore Prime Austin - data center by Prime Data Centers in Austin, USA (FM2720 & Bobwhite Rd, Maxwell). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/tract-uhland/,Tract Uhland,Tract,Farm to Market Road 2720,Uhland,Texas,United States,78640.0,29.92231422955209,-97.76113795217798,360.0,,,,,[],"Explore Tract Uhland - data center by Tract in Austin, USA (Farm to Market Road 2720, Uhland). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/sdc-austin-building-1/,SDC Austin - Building A,Sabey Data Center Properties LLC,1300 Louis Henna Blvd,Round Rock,Texas,United States,78664.0,30.4878633,-97.6469232,84.0,603000.0,,TIER 3,,[],"Explore SDC Austin - Building A - data center by Sabey Data Center Properties LLC in Austin, USA (1300 Louis Henna Blvd, Round Rock)."
https://www.datacentermap.com/usa/texas/austin/904-francis-harris-lane/,904 Francis Harris Lane,Unknown Company,904 Francis Harris Ln,San Marcos,Texas,United States,78666.0,29.7899287,-97.9956453,,,,,,[],"Explore 904 Francis Harris Lane - data center by Unknown Company in Austin, USA (904 Francis Harris Ln, San Marcos)."
https://www.datacentermap.com/usa/texas/austin/one-source-austin/,GTT Austin Data Center,GTT Communications,6200 Bridgepoint Parkway,Austin,Texas,United States,78730.0,30.3534813,-97.7988494,,,,1,,[],"GTT Communications acquired One Source Networks (OSN) on September 15, 2015"
https://www.datacentermap.com/usa/texas/austin/bitdeer-rockdale-texas/,Bitdeer Texas,Bitdeer Technologies Group,3291 Charles Martin Hall Rd,Rockdale,Texas,United States,76567.0,30.56611915480493,-97.07123896608356,,,,,2019.0,[],"Explore Bitdeer Texas - data center by Bitdeer Technologies Group in Austin, USA (3291 Charles Martin Hall Rd, Rockdale)."
https://www.datacentermap.com/usa/texas/austin/edge-dc-austin/,American Tower EDC Austin,American Tower Corporation,1601 West 10th Street,Austin,Texas,United States,78703.0,30.278861,-97.760305,,,,,,[],"Explore American Tower EDC Austin - data center by American Tower Corporation in Austin, USA (1601 West 10th Street)."
https://www.datacentermap.com/usa/texas/austin/hostway-austin-trade-center/,Hostway Austin Trade Center,"Hostway Services, Inc",6110 Trade Center Dr,Austin,Texas,United States,78744.0,30.209745,-97.716252,1.25,60000.0,,,2004.0,[],"Explore Hostway Austin Trade Center - data center by Hostway Services, Inc in Austin, USA (6110 Trade Center Dr)."
https://www.datacentermap.com/usa/texas/austin/level3-austin1/,Lumen Austin 1,Lumen,4207 Smith School Road,Austin,Texas,United States,78744.0,30.196379,-97.712114,,75474.0,,,,[],"Explore Lumen Austin 1 - data center by Lumen in Austin, USA (4207 Smith School Road). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/level3-austin2/,Lumen Austin 2,Lumen,1825-A Kramer Lane,Austin,Texas,United States,78758.0,30.3850585,-97.7094232,,44984.0,,,,[],"Explore Lumen Austin 2 - data center by Lumen in Austin, USA (1825-A Kramer Lane). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/level3-austin3/,Lumen Austin 3,Lumen,500 B. Chicon Street,Austin,Texas,United States,78702.0,30.2610792,-97.7230383,,5000.0,,,,[],"Explore Lumen Austin 3 - data center by Lumen in Austin, USA (500 B. Chicon Street). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/austin/bestline-communications/,Bestline Communications,"Bestline Communications, L.P.",500 N Capital of Texas Hwy,Austin,Texas,United States,78746.0,30.3083484,-97.8289858,,,,,,[],"Explore Bestline Communications - data center by Bestline Communications, L.P. in Austin, USA (500 N Capital of Texas Hwy)."
https://www.datacentermap.com/usa/texas/mcallen/mdc-mcallen-mca2/,MDC McAllen - MCA2,MDC Data Centers,422 S 11th St,McAllen,Texas,United States,78501.0,26.1993898,-98.2321541,1.0,,,TIER 3,2020.0,[],"Explore MDC McAllen - MCA2 - data center by MDC Data Centers in McAllen, USA (422 S 11th St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/mcallen/mcallen-data-center/,MDC McAllen - MCA1,MDC Data Centers,200 South 10th Street,McAllen,Texas,United States,78501.0,26.201943,-98.231452,0.4,,,TIER 3,2011.0,[],"Explore MDC McAllen - MCA1 - data center by MDC Data Centers in McAllen, USA (200 South 10th Street). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/mcallen/t-mobile-mcallen/,T-Mobile McAllen,"T-Mobile US, Inc.",1400 E Upas Ave,McAllen,Texas,United States,78501.0,26.2187914,-98.2018495,,,,,,[],"T-Mobile acquired Sprint for $26 billion in 2018. The merger was finalized on April, 2020"
https://www.datacentermap.com/usa/texas/abilene/crusoe-abilene-building-3/,Crusoe Abilene - Building 3,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",Abilene,Texas,United States,79601.0,32.505944,-99.780493,200.0,,,,2026.0,[],"Explore Crusoe Abilene - Building 3 - data center by Crusoe Cloud in Abilene, USA (Lancium Clean Campus, 5502 Spinks Rd)."
